kali-susp:Candidate [className=org.jfree.chart.block.AbstractBlock, methodName=org.jfree.chart.block.AbstractBlock{trimToContentHeight(Lorg/jfree/data/Range;)Lorg/jfree/data/Range; 0.0, lineNumber=453, susp=Infinity]
kali-susp:Candidate [className=org.jfree.data.statistics.Statistics, methodName=org.jfree.data.statistics.Statistics{calculateMean([Ljava/lang/Number;)D 0.0, lineNumber=71, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.DefaultStatisticalCategoryDataset, methodName=org.jfree.data.statistics.DefaultStatisticalCategoryDataset{getRangeUpperBound(Z)D 0.0, lineNumber=652, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.DefaultStatisticalCategoryDataset, methodName=org.jfree.data.statistics.DefaultStatisticalCategoryDataset{getRangeUpperBound(Z)D 0.0, lineNumber=649, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.DefaultStatisticalCategoryDataset, methodName=org.jfree.data.statistics.DefaultStatisticalCategoryDataset{getRangeUpperBound(Z)D 0.0, lineNumber=648, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.DefaultStatisticalCategoryDataset, methodName=org.jfree.data.statistics.DefaultStatisticalCategoryDataset{remove(Ljava/lang/Comparable;Ljava/lang/Comparable;)V 0.0, lineNumber=447, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.DefaultStatisticalCategoryDataset, methodName=org.jfree.data.statistics.DefaultStatisticalCategoryDataset{remove(Ljava/lang/Comparable;Ljava/lang/Comparable;)V 0.0, lineNumber=444, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.DefaultStatisticalCategoryDataset, methodName=org.jfree.data.statistics.DefaultStatisticalCategoryDataset{remove(Ljava/lang/Comparable;Ljava/lang/Comparable;)V 0.0, lineNumber=434, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.DefaultStatisticalCategoryDataset, methodName=org.jfree.data.statistics.DefaultStatisticalCategoryDataset{remove(Ljava/lang/Comparable;Ljava/lang/Comparable;)V 0.0, lineNumber=430, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.DefaultStatisticalCategoryDataset, methodName=org.jfree.data.statistics.DefaultStatisticalCategoryDataset{remove(Ljava/lang/Comparable;Ljava/lang/Comparable;)V 0.0, lineNumber=429, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.DefaultStatisticalCategoryDataset, methodName=org.jfree.data.statistics.DefaultStatisticalCategoryDataset{remove(Ljava/lang/Comparable;Ljava/lang/Comparable;)V 0.0, lineNumber=428, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.DefaultStatisticalCategoryDataset, methodName=org.jfree.data.statistics.DefaultStatisticalCategoryDataset{getRowIndex(Ljava/lang/Comparable;)I 0.0, lineNumber=283, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.DefaultStatisticalCategoryDataset, methodName=org.jfree.data.statistics.DefaultStatisticalCategoryDataset{getColumnIndex(Ljava/lang/Comparable;)I 0.0, lineNumber=251, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.DefaultStatisticalCategoryDataset, methodName=org.jfree.data.statistics.DefaultStatisticalCategoryDataset{updateBounds()V 0.0, lineNumber=613, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.DefaultStatisticalCategoryDataset, methodName=org.jfree.data.statistics.DefaultStatisticalCategoryDataset{updateBounds()V 0.0, lineNumber=612, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.DefaultStatisticalCategoryDataset, methodName=org.jfree.data.statistics.DefaultStatisticalCategoryDataset{updateBounds()V 0.0, lineNumber=611, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.DefaultStatisticalCategoryDataset, methodName=org.jfree.data.statistics.DefaultStatisticalCategoryDataset{updateBounds()V 0.0, lineNumber=610, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.DefaultStatisticalCategoryDataset, methodName=org.jfree.data.statistics.DefaultStatisticalCategoryDataset{updateBounds()V 0.0, lineNumber=599, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.DefaultStatisticalCategoryDataset, methodName=org.jfree.data.statistics.DefaultStatisticalCategoryDataset{updateBounds()V 0.0, lineNumber=598, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.DefaultStatisticalCategoryDataset, methodName=org.jfree.data.statistics.DefaultStatisticalCategoryDataset{updateBounds()V 0.0, lineNumber=597, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.DefaultStatisticalCategoryDataset, methodName=org.jfree.data.statistics.DefaultStatisticalCategoryDataset{updateBounds()V 0.0, lineNumber=596, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.DefaultStatisticalCategoryDataset, methodName=org.jfree.data.statistics.DefaultStatisticalCategoryDataset{updateBounds()V 0.0, lineNumber=584, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.DefaultStatisticalCategoryDataset, methodName=org.jfree.data.statistics.DefaultStatisticalCategoryDataset{updateBounds()V 0.0, lineNumber=583, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.DefaultStatisticalCategoryDataset, methodName=org.jfree.data.statistics.DefaultStatisticalCategoryDataset{updateBounds()V 0.0, lineNumber=582, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.DefaultStatisticalCategoryDataset, methodName=org.jfree.data.statistics.DefaultStatisticalCategoryDataset{updateBounds()V 0.0, lineNumber=581, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.DefaultStatisticalCategoryDataset, methodName=org.jfree.data.statistics.DefaultStatisticalCategoryDataset{updateBounds()V 0.0, lineNumber=570, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.DefaultStatisticalCategoryDataset, methodName=org.jfree.data.statistics.DefaultStatisticalCategoryDataset{updateBounds()V 0.0, lineNumber=569, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.DefaultStatisticalCategoryDataset, methodName=org.jfree.data.statistics.DefaultStatisticalCategoryDataset{updateBounds()V 0.0, lineNumber=568, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.DefaultStatisticalCategoryDataset, methodName=org.jfree.data.statistics.DefaultStatisticalCategoryDataset{updateBounds()V 0.0, lineNumber=567, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.DefaultStatisticalCategoryDataset, methodName=org.jfree.data.statistics.DefaultStatisticalCategoryDataset{getRangeBounds(Z)Lorg/jfree/data/Range; 0.0, lineNumber=676, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.DefaultStatisticalCategoryDataset, methodName=org.jfree.data.statistics.DefaultStatisticalCategoryDataset{getRangeBounds(Z)Lorg/jfree/data/Range; 0.0, lineNumber=674, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.DefaultStatisticalCategoryDataset, methodName=org.jfree.data.statistics.DefaultStatisticalCategoryDataset{getRangeLowerBound(Z)D 0.0, lineNumber=635, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.DefaultStatisticalCategoryDataset, methodName=org.jfree.data.statistics.DefaultStatisticalCategoryDataset{getRangeLowerBound(Z)D 0.0, lineNumber=632, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.DefaultStatisticalCategoryDataset, methodName=org.jfree.data.statistics.DefaultStatisticalCategoryDataset{getRangeLowerBound(Z)D 0.0, lineNumber=631, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.DefaultStatisticalCategoryDataset, methodName=org.jfree.data.statistics.DefaultStatisticalCategoryDataset{clone()Ljava/lang/Object; 0.0, lineNumber=716, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.DefaultStatisticalCategoryDataset, methodName=org.jfree.data.statistics.DefaultStatisticalCategoryDataset{clone()Ljava/lang/Object; 0.0, lineNumber=715, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.DefaultStatisticalCategoryDataset, methodName=org.jfree.data.statistics.DefaultStatisticalCategoryDataset{clone()Ljava/lang/Object; 0.0, lineNumber=713, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.DefaultStatisticalCategoryDataset, methodName=org.jfree.data.statistics.DefaultStatisticalCategoryDataset{equals(Ljava/lang/Object;)Z 0.0, lineNumber=702, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.DefaultStatisticalCategoryDataset, methodName=org.jfree.data.statistics.DefaultStatisticalCategoryDataset{equals(Ljava/lang/Object;)Z 0.0, lineNumber=700, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.DefaultStatisticalCategoryDataset, methodName=org.jfree.data.statistics.DefaultStatisticalCategoryDataset{equals(Ljava/lang/Object;)Z 0.0, lineNumber=699, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.DefaultStatisticalCategoryDataset, methodName=org.jfree.data.statistics.DefaultStatisticalCategoryDataset{equals(Ljava/lang/Object;)Z 0.0, lineNumber=697, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.DefaultStatisticalCategoryDataset, methodName=org.jfree.data.statistics.DefaultStatisticalCategoryDataset{equals(Ljava/lang/Object;)Z 0.0, lineNumber=694, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.DefaultStatisticalCategoryDataset, methodName=org.jfree.data.statistics.DefaultStatisticalCategoryDataset{equals(Ljava/lang/Object;)Z 0.0, lineNumber=691, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.MeanAndStandardDeviation, methodName=org.jfree.data.statistics.MeanAndStandardDeviation{equals(Ljava/lang/Object;)Z 0.0, lineNumber=151, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.DefaultStatisticalCategoryDataset, methodName=org.jfree.data.statistics.DefaultStatisticalCategoryDataset{updateBounds()V 0.0, lineNumber=607, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.DefaultStatisticalCategoryDataset, methodName=org.jfree.data.statistics.DefaultStatisticalCategoryDataset{updateBounds()V 0.0, lineNumber=606, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.DefaultStatisticalCategoryDataset, methodName=org.jfree.data.statistics.DefaultStatisticalCategoryDataset{updateBounds()V 0.0, lineNumber=605, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.DefaultStatisticalCategoryDataset, methodName=org.jfree.data.statistics.DefaultStatisticalCategoryDataset{updateBounds()V 0.0, lineNumber=604, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.DefaultStatisticalCategoryDataset, methodName=org.jfree.data.statistics.DefaultStatisticalCategoryDataset{updateBounds()V 0.0, lineNumber=593, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.DefaultStatisticalCategoryDataset, methodName=org.jfree.data.statistics.DefaultStatisticalCategoryDataset{updateBounds()V 0.0, lineNumber=592, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.DefaultStatisticalCategoryDataset, methodName=org.jfree.data.statistics.DefaultStatisticalCategoryDataset{updateBounds()V 0.0, lineNumber=591, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.DefaultStatisticalCategoryDataset, methodName=org.jfree.data.statistics.DefaultStatisticalCategoryDataset{updateBounds()V 0.0, lineNumber=590, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.DefaultStatisticalCategoryDataset, methodName=org.jfree.data.statistics.DefaultStatisticalCategoryDataset{updateBounds()V 0.0, lineNumber=588, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.DefaultStatisticalCategoryDataset, methodName=org.jfree.data.statistics.DefaultStatisticalCategoryDataset{updateBounds()V 0.0, lineNumber=578, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.DefaultStatisticalCategoryDataset, methodName=org.jfree.data.statistics.DefaultStatisticalCategoryDataset{updateBounds()V 0.0, lineNumber=577, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.DefaultStatisticalCategoryDataset, methodName=org.jfree.data.statistics.DefaultStatisticalCategoryDataset{updateBounds()V 0.0, lineNumber=576, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.DefaultStatisticalCategoryDataset, methodName=org.jfree.data.statistics.DefaultStatisticalCategoryDataset{updateBounds()V 0.0, lineNumber=575, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.DefaultStatisticalCategoryDataset, methodName=org.jfree.data.statistics.DefaultStatisticalCategoryDataset{updateBounds()V 0.0, lineNumber=564, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.DefaultStatisticalCategoryDataset, methodName=org.jfree.data.statistics.DefaultStatisticalCategoryDataset{updateBounds()V 0.0, lineNumber=563, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.DefaultStatisticalCategoryDataset, methodName=org.jfree.data.statistics.DefaultStatisticalCategoryDataset{updateBounds()V 0.0, lineNumber=562, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.DefaultStatisticalCategoryDataset, methodName=org.jfree.data.statistics.DefaultStatisticalCategoryDataset{updateBounds()V 0.0, lineNumber=561, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.DefaultStatisticalCategoryDataset, methodName=org.jfree.data.statistics.DefaultStatisticalCategoryDataset{updateBounds()V 0.0, lineNumber=558, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.DefaultStatisticalCategoryDataset, methodName=org.jfree.data.statistics.DefaultStatisticalCategoryDataset{updateBounds()V 0.0, lineNumber=556, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.DefaultStatisticalCategoryDataset, methodName=org.jfree.data.statistics.DefaultStatisticalCategoryDataset{updateBounds()V 0.0, lineNumber=555, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.DefaultStatisticalCategoryDataset, methodName=org.jfree.data.statistics.DefaultStatisticalCategoryDataset{updateBounds()V 0.0, lineNumber=552, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.DefaultStatisticalCategoryDataset, methodName=org.jfree.data.statistics.DefaultStatisticalCategoryDataset{updateBounds()V 0.0, lineNumber=550, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.DefaultStatisticalCategoryDataset, methodName=org.jfree.data.statistics.DefaultStatisticalCategoryDataset{updateBounds()V 0.0, lineNumber=549, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.DefaultStatisticalCategoryDataset, methodName=org.jfree.data.statistics.DefaultStatisticalCategoryDataset{updateBounds()V 0.0, lineNumber=548, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.DefaultStatisticalCategoryDataset, methodName=org.jfree.data.statistics.DefaultStatisticalCategoryDataset{updateBounds()V 0.0, lineNumber=547, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.DefaultStatisticalCategoryDataset, methodName=org.jfree.data.statistics.DefaultStatisticalCategoryDataset{updateBounds()V 0.0, lineNumber=546, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.DefaultStatisticalCategoryDataset, methodName=org.jfree.data.statistics.DefaultStatisticalCategoryDataset{updateBounds()V 0.0, lineNumber=545, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.DefaultStatisticalCategoryDataset, methodName=org.jfree.data.statistics.DefaultStatisticalCategoryDataset{updateBounds()V 0.0, lineNumber=544, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.DefaultStatisticalCategoryDataset, methodName=org.jfree.data.statistics.DefaultStatisticalCategoryDataset{updateBounds()V 0.0, lineNumber=542, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.DefaultStatisticalCategoryDataset, methodName=org.jfree.data.statistics.DefaultStatisticalCategoryDataset{updateBounds()V 0.0, lineNumber=541, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.DefaultStatisticalCategoryDataset, methodName=org.jfree.data.statistics.DefaultStatisticalCategoryDataset{updateBounds()V 0.0, lineNumber=540, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.DefaultStatisticalCategoryDataset, methodName=org.jfree.data.statistics.DefaultStatisticalCategoryDataset{updateBounds()V 0.0, lineNumber=539, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.DefaultStatisticalCategoryDataset, methodName=org.jfree.data.statistics.DefaultStatisticalCategoryDataset{updateBounds()V 0.0, lineNumber=538, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.DefaultStatisticalCategoryDataset, methodName=org.jfree.data.statistics.DefaultStatisticalCategoryDataset{updateBounds()V 0.0, lineNumber=537, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.DefaultStatisticalCategoryDataset, methodName=org.jfree.data.statistics.DefaultStatisticalCategoryDataset{updateBounds()V 0.0, lineNumber=536, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.DefaultStatisticalCategoryDataset, methodName=org.jfree.data.statistics.DefaultStatisticalCategoryDataset{updateBounds()V 0.0, lineNumber=535, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.DefaultStatisticalCategoryDataset, methodName=org.jfree.data.statistics.DefaultStatisticalCategoryDataset{updateBounds()V 0.0, lineNumber=534, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.DefaultStatisticalCategoryDataset, methodName=org.jfree.data.statistics.DefaultStatisticalCategoryDataset{updateBounds()V 0.0, lineNumber=533, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.DefaultStatisticalCategoryDataset, methodName=org.jfree.data.statistics.DefaultStatisticalCategoryDataset{updateBounds()V 0.0, lineNumber=532, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.DefaultStatisticalCategoryDataset, methodName=org.jfree.data.statistics.DefaultStatisticalCategoryDataset{updateBounds()V 0.0, lineNumber=531, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.DefaultStatisticalCategoryDataset, methodName=org.jfree.data.statistics.DefaultStatisticalCategoryDataset{add(Ljava/lang/Number;Ljava/lang/Number;Ljava/lang/Comparable;Ljava/lang/Comparable;)V 0.0, lineNumber=373, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.DefaultStatisticalCategoryDataset, methodName=org.jfree.data.statistics.DefaultStatisticalCategoryDataset{getStdDevValue(Ljava/lang/Comparable;Ljava/lang/Comparable;)Ljava/lang/Number; 0.0, lineNumber=239, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.DefaultStatisticalCategoryDataset, methodName=org.jfree.data.statistics.DefaultStatisticalCategoryDataset{getStdDevValue(Ljava/lang/Comparable;Ljava/lang/Comparable;)Ljava/lang/Number; 0.0, lineNumber=237, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.DefaultStatisticalCategoryDataset, methodName=org.jfree.data.statistics.DefaultStatisticalCategoryDataset{getStdDevValue(Ljava/lang/Comparable;Ljava/lang/Comparable;)Ljava/lang/Number; 0.0, lineNumber=236, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.DefaultStatisticalCategoryDataset, methodName=org.jfree.data.statistics.DefaultStatisticalCategoryDataset{getStdDevValue(Ljava/lang/Comparable;Ljava/lang/Comparable;)Ljava/lang/Number; 0.0, lineNumber=234, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.DefaultStatisticalCategoryDataset, methodName=org.jfree.data.statistics.DefaultStatisticalCategoryDataset{getStdDevValue(Ljava/lang/Comparable;Ljava/lang/Comparable;)Ljava/lang/Number; 0.0, lineNumber=233, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.DefaultStatisticalCategoryDataset, methodName=org.jfree.data.statistics.DefaultStatisticalCategoryDataset{getMeanValue(Ljava/lang/Comparable;Ljava/lang/Comparable;)Ljava/lang/Number; 0.0, lineNumber=203, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.DefaultStatisticalCategoryDataset, methodName=org.jfree.data.statistics.DefaultStatisticalCategoryDataset{getMeanValue(Ljava/lang/Comparable;Ljava/lang/Comparable;)Ljava/lang/Number; 0.0, lineNumber=201, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.DefaultStatisticalCategoryDataset, methodName=org.jfree.data.statistics.DefaultStatisticalCategoryDataset{getMeanValue(Ljava/lang/Comparable;Ljava/lang/Comparable;)Ljava/lang/Number; 0.0, lineNumber=200, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.DefaultStatisticalCategoryDataset, methodName=org.jfree.data.statistics.DefaultStatisticalCategoryDataset{getMeanValue(Ljava/lang/Comparable;Ljava/lang/Comparable;)Ljava/lang/Number; 0.0, lineNumber=198, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.DefaultStatisticalCategoryDataset, methodName=org.jfree.data.statistics.DefaultStatisticalCategoryDataset{getMeanValue(Ljava/lang/Comparable;Ljava/lang/Comparable;)Ljava/lang/Number; 0.0, lineNumber=197, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.DefaultStatisticalCategoryDataset, methodName=org.jfree.data.statistics.DefaultStatisticalCategoryDataset{getValue(Ljava/lang/Comparable;Ljava/lang/Comparable;)Ljava/lang/Number; 0.0, lineNumber=185, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.MeanAndStandardDeviation, methodName=org.jfree.data.statistics.MeanAndStandardDeviation{getStandardDeviationValue()D 0.0, lineNumber=139, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.MeanAndStandardDeviation, methodName=org.jfree.data.statistics.MeanAndStandardDeviation{getStandardDeviationValue()D 0.0, lineNumber=137, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.MeanAndStandardDeviation, methodName=org.jfree.data.statistics.MeanAndStandardDeviation{getStandardDeviationValue()D 0.0, lineNumber=136, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.MeanAndStandardDeviation, methodName=org.jfree.data.statistics.MeanAndStandardDeviation{getStandardDeviationValue()D 0.0, lineNumber=135, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.MeanAndStandardDeviation, methodName=org.jfree.data.statistics.MeanAndStandardDeviation{getMeanValue()D 0.0, lineNumber=113, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.MeanAndStandardDeviation, methodName=org.jfree.data.statistics.MeanAndStandardDeviation{getMeanValue()D 0.0, lineNumber=111, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.MeanAndStandardDeviation, methodName=org.jfree.data.statistics.MeanAndStandardDeviation{getMeanValue()D 0.0, lineNumber=110, susp=0.0]
kali-susp:Candidate [className=org.jfree.data.statistics.MeanAndStandardDeviation, methodName=org.jfree.data.statistics.MeanAndStandardDeviation{getMeanValue()D 0.0, lineNumber=109, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{equals(Ljava/lang/Object;)Z 0.0, lineNumber=2888, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.Plot, methodName=org.jfree.chart.plot.Plot{equals(Ljava/lang/Object;)Z 0.0, lineNumber=1236, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.Plot, methodName=org.jfree.chart.plot.Plot{equals(Ljava/lang/Object;)Z 0.0, lineNumber=1233, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.Plot, methodName=org.jfree.chart.plot.Plot{equals(Ljava/lang/Object;)Z 0.0, lineNumber=1230, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.Plot, methodName=org.jfree.chart.plot.Plot{equals(Ljava/lang/Object;)Z 0.0, lineNumber=1227, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.Plot, methodName=org.jfree.chart.plot.Plot{equals(Ljava/lang/Object;)Z 0.0, lineNumber=1224, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.Plot, methodName=org.jfree.chart.plot.Plot{equals(Ljava/lang/Object;)Z 0.0, lineNumber=1221, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.Plot, methodName=org.jfree.chart.plot.Plot{equals(Ljava/lang/Object;)Z 0.0, lineNumber=1217, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.Plot, methodName=org.jfree.chart.plot.Plot{equals(Ljava/lang/Object;)Z 0.0, lineNumber=1214, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.Plot, methodName=org.jfree.chart.plot.Plot{equals(Ljava/lang/Object;)Z 0.0, lineNumber=1211, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.Plot, methodName=org.jfree.chart.plot.Plot{equals(Ljava/lang/Object;)Z 0.0, lineNumber=1208, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.Plot, methodName=org.jfree.chart.plot.Plot{equals(Ljava/lang/Object;)Z 0.0, lineNumber=1205, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.Plot, methodName=org.jfree.chart.plot.Plot{equals(Ljava/lang/Object;)Z 0.0, lineNumber=1202, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.Plot, methodName=org.jfree.chart.plot.Plot{equals(Ljava/lang/Object;)Z 0.0, lineNumber=1198, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.Plot, methodName=org.jfree.chart.plot.Plot{equals(Ljava/lang/Object;)Z 0.0, lineNumber=1193, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.Plot, methodName=org.jfree.chart.plot.Plot{setOutlinePaint(Ljava/awt/Paint;)V 0.0, lineNumber=819, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.Plot, methodName=org.jfree.chart.plot.Plot{setOutlinePaint(Ljava/awt/Paint;)V 0.0, lineNumber=818, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.Plot, methodName=org.jfree.chart.plot.Plot{setOutlinePaint(Ljava/awt/Paint;)V 0.0, lineNumber=814, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.Plot, methodName=org.jfree.chart.plot.Plot{setOutlinePaint(Ljava/awt/Paint;)V 0.0, lineNumber=813, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.Plot, methodName=org.jfree.chart.plot.Plot{setOutlinePaint(Ljava/awt/Paint;)V 0.0, lineNumber=806, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.Plot, methodName=org.jfree.chart.plot.Plot{setOutlineStroke(Ljava/awt/Stroke;)V 0.0, lineNumber=781, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.Plot, methodName=org.jfree.chart.plot.Plot{setOutlineStroke(Ljava/awt/Stroke;)V 0.0, lineNumber=780, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.Plot, methodName=org.jfree.chart.plot.Plot{setOutlineStroke(Ljava/awt/Stroke;)V 0.0, lineNumber=776, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.Plot, methodName=org.jfree.chart.plot.Plot{setOutlineStroke(Ljava/awt/Stroke;)V 0.0, lineNumber=775, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.Plot, methodName=org.jfree.chart.plot.Plot{setOutlineStroke(Ljava/awt/Stroke;)V 0.0, lineNumber=768, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.Plot, methodName=org.jfree.chart.plot.Plot{setOutlineVisible(Z)V 0.0, lineNumber=744, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.Plot, methodName=org.jfree.chart.plot.Plot{setOutlineVisible(Z)V 0.0, lineNumber=743, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.Plot, methodName=org.jfree.chart.plot.Plot{setBackgroundImageAlpha(F)V 0.0, lineNumber=711, susp=0.0]
