kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{getLegendItems()Lorg/jfree/chart/LegendItemCollection; 0.0, lineNumber=2613, susp=1.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{drawItem(Ljava/awt/Graphics2D;ILjava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/PiePlotState;I)V 0.0, lineNumber=2302, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{drawItem(Ljava/awt/Graphics2D;ILjava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/PiePlotState;I)V 0.0, lineNumber=2301, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{drawItem(Ljava/awt/Graphics2D;ILjava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/PiePlotState;I)V 0.0, lineNumber=2300, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{drawItem(Ljava/awt/Graphics2D;ILjava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/PiePlotState;I)V 0.0, lineNumber=2299, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{drawItem(Ljava/awt/Graphics2D;ILjava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/PiePlotState;I)V 0.0, lineNumber=2298, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{drawItem(Ljava/awt/Graphics2D;ILjava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/PiePlotState;I)V 0.0, lineNumber=2296, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{drawItem(Ljava/awt/Graphics2D;ILjava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/PiePlotState;I)V 0.0, lineNumber=2295, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{drawItem(Ljava/awt/Graphics2D;ILjava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/PiePlotState;I)V 0.0, lineNumber=2294, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{drawItem(Ljava/awt/Graphics2D;ILjava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/PiePlotState;I)V 0.0, lineNumber=2293, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{drawItem(Ljava/awt/Graphics2D;ILjava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/PiePlotState;I)V 0.0, lineNumber=2292, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{drawItem(Ljava/awt/Graphics2D;ILjava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/PiePlotState;I)V 0.0, lineNumber=2289, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{drawItem(Ljava/awt/Graphics2D;ILjava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/PiePlotState;I)V 0.0, lineNumber=2288, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{drawItem(Ljava/awt/Graphics2D;ILjava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/PiePlotState;I)V 0.0, lineNumber=2285, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{drawItem(Ljava/awt/Graphics2D;ILjava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/PiePlotState;I)V 0.0, lineNumber=2284, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{drawItem(Ljava/awt/Graphics2D;ILjava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/PiePlotState;I)V 0.0, lineNumber=2283, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{drawItem(Ljava/awt/Graphics2D;ILjava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/PiePlotState;I)V 0.0, lineNumber=2280, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{drawItem(Ljava/awt/Graphics2D;ILjava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/PiePlotState;I)V 0.0, lineNumber=2278, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{drawItem(Ljava/awt/Graphics2D;ILjava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/PiePlotState;I)V 0.0, lineNumber=2275, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{drawItem(Ljava/awt/Graphics2D;ILjava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/PiePlotState;I)V 0.0, lineNumber=2274, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{drawItem(Ljava/awt/Graphics2D;ILjava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/PiePlotState;I)V 0.0, lineNumber=2273, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{drawItem(Ljava/awt/Graphics2D;ILjava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/PiePlotState;I)V 0.0, lineNumber=2272, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{drawItem(Ljava/awt/Graphics2D;ILjava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/PiePlotState;I)V 0.0, lineNumber=2271, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{drawItem(Ljava/awt/Graphics2D;ILjava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/PiePlotState;I)V 0.0, lineNumber=2261, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{drawItem(Ljava/awt/Graphics2D;ILjava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/PiePlotState;I)V 0.0, lineNumber=2260, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{drawItem(Ljava/awt/Graphics2D;ILjava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/PiePlotState;I)V 0.0, lineNumber=2259, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{drawItem(Ljava/awt/Graphics2D;ILjava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/PiePlotState;I)V 0.0, lineNumber=2257, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{drawItem(Ljava/awt/Graphics2D;ILjava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/PiePlotState;I)V 0.0, lineNumber=2256, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{drawItem(Ljava/awt/Graphics2D;ILjava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/PiePlotState;I)V 0.0, lineNumber=2255, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{drawItem(Ljava/awt/Graphics2D;ILjava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/PiePlotState;I)V 0.0, lineNumber=2252, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{drawItem(Ljava/awt/Graphics2D;ILjava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/PiePlotState;I)V 0.0, lineNumber=2251, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{drawPie(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/PlotRenderingInfo;)V 0.0, lineNumber=2230, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{drawPie(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/PlotRenderingInfo;)V 0.0, lineNumber=2225, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{drawPie(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/PlotRenderingInfo;)V 0.0, lineNumber=2220, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{drawPie(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/PlotRenderingInfo;)V 0.0, lineNumber=2219, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{drawPie(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/PlotRenderingInfo;)V 0.0, lineNumber=2218, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{drawPie(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/PlotRenderingInfo;)V 0.0, lineNumber=2217, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{drawPie(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/PlotRenderingInfo;)V 0.0, lineNumber=2216, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{drawPie(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/PlotRenderingInfo;)V 0.0, lineNumber=2215, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{drawPie(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/PlotRenderingInfo;)V 0.0, lineNumber=2214, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{drawPie(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/PlotRenderingInfo;)V 0.0, lineNumber=2213, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{drawPie(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/PlotRenderingInfo;)V 0.0, lineNumber=2212, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{drawPie(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/PlotRenderingInfo;)V 0.0, lineNumber=2211, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{drawPie(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/PlotRenderingInfo;)V 0.0, lineNumber=2208, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{drawPie(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/PlotRenderingInfo;)V 0.0, lineNumber=2207, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{drawPie(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/PlotRenderingInfo;)V 0.0, lineNumber=2205, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{drawPie(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/PlotRenderingInfo;)V 0.0, lineNumber=2202, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{drawPie(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/PlotRenderingInfo;)V 0.0, lineNumber=2201, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{drawPie(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/PlotRenderingInfo;)V 0.0, lineNumber=2200, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{drawPie(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/PlotRenderingInfo;)V 0.0, lineNumber=2199, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{drawPie(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/PlotRenderingInfo;)V 0.0, lineNumber=2198, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{drawPie(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/PlotRenderingInfo;)V 0.0, lineNumber=2190, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{drawPie(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/PlotRenderingInfo;)V 0.0, lineNumber=2189, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{drawPie(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/PlotRenderingInfo;)V 0.0, lineNumber=2188, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{drawPie(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/PlotRenderingInfo;)V 0.0, lineNumber=2186, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{drawPie(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/PlotRenderingInfo;)V 0.0, lineNumber=2185, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{drawPie(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/PlotRenderingInfo;)V 0.0, lineNumber=2180, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{drawPie(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/PlotRenderingInfo;)V 0.0, lineNumber=2177, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{drawPie(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/PlotRenderingInfo;)V 0.0, lineNumber=2176, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{drawPie(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/PlotRenderingInfo;)V 0.0, lineNumber=2175, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{drawPie(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/PlotRenderingInfo;)V 0.0, lineNumber=2173, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{drawPie(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/PlotRenderingInfo;)V 0.0, lineNumber=2172, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{drawPie(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/PlotRenderingInfo;)V 0.0, lineNumber=2171, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{drawPie(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/PlotRenderingInfo;)V 0.0, lineNumber=2158, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{drawPie(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/PlotRenderingInfo;)V 0.0, lineNumber=2156, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{drawPie(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/PlotRenderingInfo;)V 0.0, lineNumber=2151, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{drawPie(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/PlotRenderingInfo;)V 0.0, lineNumber=2150, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{drawPie(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/PlotRenderingInfo;)V 0.0, lineNumber=2149, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{drawPie(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/PlotRenderingInfo;)V 0.0, lineNumber=2148, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{drawPie(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/PlotRenderingInfo;)V 0.0, lineNumber=2147, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{drawPie(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/PlotRenderingInfo;)V 0.0, lineNumber=2146, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{drawPie(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/PlotRenderingInfo;)V 0.0, lineNumber=2143, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{drawPie(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/PlotRenderingInfo;)V 0.0, lineNumber=2142, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{drawPie(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/PlotRenderingInfo;)V 0.0, lineNumber=2141, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{drawPie(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/PlotRenderingInfo;)V 0.0, lineNumber=2140, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{drawPie(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/PlotRenderingInfo;)V 0.0, lineNumber=2124, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{drawPie(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/PlotRenderingInfo;)V 0.0, lineNumber=2122, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{drawPie(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/PlotRenderingInfo;)V 0.0, lineNumber=2120, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{drawPie(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/PlotRenderingInfo;)V 0.0, lineNumber=2119, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{drawPie(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/PlotRenderingInfo;)V 0.0, lineNumber=2118, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{drawPie(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/PlotRenderingInfo;)V 0.0, lineNumber=2115, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{draw(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;Ljava/awt/geom/Point2D;Lorg/jfree/chart/plot/PlotState;Lorg/jfree/chart/plot/PlotRenderingInfo;)V 0.0, lineNumber=2101, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{draw(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;Ljava/awt/geom/Point2D;Lorg/jfree/chart/plot/PlotState;Lorg/jfree/chart/plot/PlotRenderingInfo;)V 0.0, lineNumber=2099, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{draw(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;Ljava/awt/geom/Point2D;Lorg/jfree/chart/plot/PlotState;Lorg/jfree/chart/plot/PlotRenderingInfo;)V 0.0, lineNumber=2098, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{draw(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;Ljava/awt/geom/Point2D;Lorg/jfree/chart/plot/PlotState;Lorg/jfree/chart/plot/PlotRenderingInfo;)V 0.0, lineNumber=2092, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{draw(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;Ljava/awt/geom/Point2D;Lorg/jfree/chart/plot/PlotState;Lorg/jfree/chart/plot/PlotRenderingInfo;)V 0.0, lineNumber=2091, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{draw(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;Ljava/awt/geom/Point2D;Lorg/jfree/chart/plot/PlotState;Lorg/jfree/chart/plot/PlotRenderingInfo;)V 0.0, lineNumber=2088, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{draw(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;Ljava/awt/geom/Point2D;Lorg/jfree/chart/plot/PlotState;Lorg/jfree/chart/plot/PlotRenderingInfo;)V 0.0, lineNumber=2087, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{draw(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;Ljava/awt/geom/Point2D;Lorg/jfree/chart/plot/PlotState;Lorg/jfree/chart/plot/PlotRenderingInfo;)V 0.0, lineNumber=2085, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{draw(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;Ljava/awt/geom/Point2D;Lorg/jfree/chart/plot/PlotState;Lorg/jfree/chart/plot/PlotRenderingInfo;)V 0.0, lineNumber=2084, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{draw(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;Ljava/awt/geom/Point2D;Lorg/jfree/chart/plot/PlotState;Lorg/jfree/chart/plot/PlotRenderingInfo;)V 0.0, lineNumber=2082, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{draw(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;Ljava/awt/geom/Point2D;Lorg/jfree/chart/plot/PlotState;Lorg/jfree/chart/plot/PlotRenderingInfo;)V 0.0, lineNumber=2081, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{draw(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;Ljava/awt/geom/Point2D;Lorg/jfree/chart/plot/PlotState;Lorg/jfree/chart/plot/PlotRenderingInfo;)V 0.0, lineNumber=2076, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{draw(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;Ljava/awt/geom/Point2D;Lorg/jfree/chart/plot/PlotState;Lorg/jfree/chart/plot/PlotRenderingInfo;)V 0.0, lineNumber=2074, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{draw(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;Ljava/awt/geom/Point2D;Lorg/jfree/chart/plot/PlotState;Lorg/jfree/chart/plot/PlotRenderingInfo;)V 0.0, lineNumber=2073, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.PiePlot, methodName=org.jfree.chart.plot.PiePlot{setLegendLabelGenerator(Lorg/jfree/chart/labels/PieSectionLabelGenerator;)V 0.0, lineNumber=1975, susp=0.0]
